(06/28/2025 03:53:31PM) Core:3 "[(06/28/2025 03:53:31PM)] Core 3 | PID 2611 | DECLARE: var0 = 97"
(06/28/2025 03:53:32PM) Core:3 "[(06/28/2025 03:53:32PM)] Core 3 | PID 2611 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:53:32PM) Core:3 "[(06/28/2025 03:53:32PM)] Core 3 | PID 2611 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:53:32PM) Core:3 "[(06/28/2025 03:53:32PM)] Core 3 | PID 2611 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:53:32PM) Core:3 "[(06/28/2025 03:53:32PM)] Core 3 | PID 2611 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:53:32PM) Core:3 "[(06/28/2025 03:53:32PM)] Core 3 | PID 2611 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:53:32PM) Core:3 "[(06/28/2025 03:53:32PM)] Core 3 | PID 2611 | PRINT: "Loop iteration 1 (outer 1)""
(06/28/2025 03:53:32PM) Core:3 "[(06/28/2025 03:53:32PM)] Core 3 | PID 2611 | PRINT: "Loop iteration 2 (outer 1)""
(06/28/2025 03:53:32PM) Core:3 "[(06/28/2025 03:53:32PM)] Core 3 | PID 2611 | PRINT: "Loop iteration 3 (outer 1)""
(06/28/2025 03:53:32PM) Core:3 "[(06/28/2025 03:53:32PM)] Core 3 | PID 2611 | PRINT: "Loop iteration 1 (outer 2)""
(06/28/2025 03:53:32PM) Core:3 "[(06/28/2025 03:53:32PM)] Core 3 | PID 2611 | PRINT: "Loop iteration 2 (outer 2)""
(06/28/2025 03:53:32PM) Core:3 "[(06/28/2025 03:53:32PM)] Core 3 | PID 2611 | PRINT: "Loop iteration 3 (outer 2)""
(06/28/2025 03:53:32PM) Core:3 "[(06/28/2025 03:53:32PM)] Core 3 | PID 2611 | PRINT: "Loop iteration 1 (outer 3)""
(06/28/2025 03:53:32PM) Core:3 "[(06/28/2025 03:53:32PM)] Core 3 | PID 2611 | PRINT: "Loop iteration 2 (outer 3)""
(06/28/2025 03:53:32PM) Core:3 "[(06/28/2025 03:53:32PM)] Core 3 | PID 2611 | PRINT: "Loop iteration 3 (outer 3)""
(06/28/2025 03:53:32PM) Core:3 "[(06/28/2025 03:53:32PM)] Core 3 | PID 2611 | PRINT: "Loop iteration 1 (outer 4)""
(06/28/2025 03:53:32PM) Core:3 "[(06/28/2025 03:53:32PM)] Core 3 | PID 2611 | PRINT: "Loop iteration 2 (outer 4)""
(06/28/2025 03:53:32PM) Core:3 "[(06/28/2025 03:53:32PM)] Core 3 | PID 2611 | PRINT: "Loop iteration 3 (outer 4)""
(06/28/2025 03:53:32PM) Core:3 "Process completed successfully"
